Date,Id_utilisateur,Emplacement,Type_d'application,Force_du_signal,Latence,Satisfaction_des_utilisateurs,Vitesse_de_téléchargement,Débit_montant,Allocation_des_ressources,puissance_du_signal,inverse_latence,Performance_réseaux
2022-08-08 05:04:52,HM6DNFE8,"Dallas, TX",Streaming Musical,-37.34871989647995,48.42204896507555,5.0,0.8703572472644332,0.5538171212688278,0.40467636402416685,0.08140359699289956,0.09164224467221692,0.3235724411744867
2021-02-15 01:44:52,N1MUREP5,"Dallas, TX",Jeux en Ligne,-33.14217790944343,146.63551372028672,4.0,0.705339720803984,0.7134996683947886,0.6271130774825256,0.03462571431335498,0.018424208078218218,0.28796593247976887
2020-02-14 20:18:41,FJF2ZZP0,"San Antonio, TX",Réseaux Sociaux,-48.30486788062642,188.91865647656823,4.0,0.5305974387632316,0.6297664598081946,0.5254877109639533,0.2032389207817843,0.010344742778898137,0.22970051435676164
2019-11-24 00:35:08,VE1G32AJ,"Houston, TX",Téléchargement de Fichiers,-102.73350686559972,217.5260932349829,2.0,0.17186078357090603,0.5707506999310028,0.47298935611181436,0.8085000822518613,0.006659873276458218,0.13024276920149147
2022-01-02 20:12:06,3SNKIFL3,"Chicago, IL",Téléchargement de Fichiers,-30.1432446934417,119.3590067808624,4.0,0.604028483996389,0.7976009051105544,0.6588475443027253,0.0012767672270696528,0.026673634741033212,0.2773156654509387
2019-11-01 07:24:04,2ACMAO7W,"Los Angeles, CA",Visioconférence,-69.17908964849957,142.05737367876972,3.0,0.5561467425269411,0.5889455360287394,0.46494048667460697,0.43536590296656696,0.01958757175788162,0.23227540897551657
2022-09-17 02:47:55,6DE3WG9P,"San Jose, CA",Jeux en Ligne,-37.58541224926656,69.64065432090231,5.0,0.5889184278487936,0.6381106828071115,0.8195799847895199,0.08403567986379884,0.05833488522076885,0.2575299306884573
2023-04-10 10:09:02,0DTHI180,"Dallas, TX",Navigation Web,-94.0693317186082,122.73377391956711,4.0,0.7884305637967941,0.26949579042958216,0.47167948484058286,0.7121521152542656,0.025454213092448334,0.24389556278674793
2022-02-17 17:34:54,0SILQN25,"Los Angeles, CA",Téléchargement de Fichiers,-96.44570648454136,237.691133292694,1.0,0.38731416145888775,0.1884184453375025,0.4643462131315047,0.7385780442824372,0.00459542445148689,0.12624016327821902
2020-04-11 19:28:48,4URZNS5F,"Houston, TX",Jeux en Ligne,-116.23967709387664,239.60339914066464,1.0,0.04232615357196583,0.26530771962078625,0.8323519466838334,0.9586923419120075,0.004417689972016622,0.05148211882911355
2022-10-10 12:22:35,9FEL7X0P,"Dallas, TX",Streaming Vidéo,-83.29447925632446,156.48950172174796,4.0,0.6099358007124033,0.7218438816096574,0.6048458116973687,0.5923328466190336,0.016151115989769056,0.26479831141699167
2022-01-15 14:45:41,1B01SNZD,"Phoenix, AZ",Réseaux Sociaux,-51.21392233332003,89.84236784333206,4.0,0.6720280561063485,0.4117609039639528,0.21195118452047423,0.23558839175244617,0.041243646124806244,0.24008206115238162
2019-01-07 10:02:56,JO4C5Q87,"Philadelphia, PA",Réseaux Sociaux,-83.83853049751534,167.47768653389946,1.0,0.33602072273094213,0.5180898636456858,0.006642164076320151,0.5983828433171567,0.013931830526411528,0.16520161786119125
2023-05-28 10:18:44,2VBNVD05,"San Antonio, TX",Visioconférence,-102.27904413428342,236.1433750304078,2.0,0.4908585340414271,0.46522129006728213,0.8621541271927101,0.8034463339728108,0.004741387779784518,0.19368317396539522
2019-09-28 18:02:05,GU7LV22E,"Dallas, TX",Visioconférence,-31.448129671062404,35.6113689170498,5.0,0.9800308586715031,0.43490493588478535,0.5213868511567806,0.01578744050254155,0.13096733489026555,0.3429852887731599
2020-12-09 05:33:27,N1J5RRSA,"San Diego, CA",Jeux en Ligne,-93.46975671929776,231.05053514201543,1.0,0.19213740225334144,0.4179415115960743,0.48901658107254087,0.7054846793742089,0.005235478448578405,0.11203444691489112
2020-10-16 08:27:04,IPO78CNB,"Dallas, TX",Navigation Web,-113.76265364437567,138.66183339645997,4.0,0.49468168175308375,0.3401153484039145,0.5532852607227463,0.9311471723470017,0.02050003954512934,0.17981273258514044
2021-10-29 00:01:41,DYVE46MP,"San Antonio, TX",Navigation Web,-66.06299230682174,139.1217749645562,2.0,0.3209102051858086,0.7633378368706107,0.2509868195959691,0.400714059167966,0.02037383354945146,0.19982168521440663
2020-08-30 04:32:10,U67JLREL,"San Antonio, TX",Jeux en Ligne,-66.6310135053539,151.3489013657283,1.0,0.378381604091645,0.38859759410611167,0.4718693295331511,0.4070306082637116,0.01730000674673841,0.1572100418255126
2022-11-15 20:04:43,53QIITAG,"Philadelphia, PA",Jeux en Ligne,-83.33002409859522,214.70663579981385,1.0,0.06463361508026313,0.6237348191733402,0.44751825512905374,0.5927281148623385,0.006979422737514073,0.11146348233044533
2020-01-16 15:14:37,,"Houston, TX",Visioconférence,-92.81178172712188,150.06187373771508,1.0,0.0,0.6480221953802365,0.9137120076927815,0.6981678198052497,0.017599969689862455,0.10160332172950108
2022-02-19 05:50:03,I3OL7SUM,"Phoenix, AZ",Streaming Vidéo,-86.19012291464564,167.22432292087055,3.0,0.37104610650711317,0.18220620074604238,0.8802446734649488,0.6245331859353043,0.013979717480963053,0.12358738610892542
2020-02-14 02:59:52,TDX1B2JP,"Philadelphia, PA",Réseaux Sociaux,-98.7082190447516,204.45741796930656,1.0,0.1961648082022817,0.5264806610117475,0.23033431768542273,0.7637377948397046,0.00821528980163273,0.13006712365274073
2019-04-07 19:23:05,ZF794A8P,"Philadelphia, PA",Streaming Musical,-44.941563806621645,60.10445719150009,5.0,0.766549236756731,0.4298031134433046,0.3499071751757451,0.16583807137286954,0.07039454544148975,0.2737064125660509
2023-12-02 07:38:00,V4RIKJFH,"Dallas, TX",Streaming Musical,-94.09369027744305,140.5186337334742,3.0,0.2992524112559516,0.4645769688175038,0.7461809610181861,0.7124229890054203,0.019995606274207062,0.14949854970516524
2020-01-21 16:29:45,0O5SCHYX,"San Antonio, TX",Visioconférence,-38.185782313879145,94.30848597015816,4.0,0.732521872777586,0.696503599152653,0.6019146388818364,0.09071195708468616,0.03845349570226875,0.29721938199286163
2021-10-29 09:50:25,67R5IEGY,"Philadelphia, PA",Streaming Musical,-66.74637967389363,172.11892625045414,4.0,0.5113647132018433,0.6986757819390875,0.7621912568078214,0.40831351120721504,0.013079559366066217,0.23591243543284052
2023-09-01 18:51:47,JHZB6VY7,"Philadelphia, PA",Navigation Web,-116.79407390041754,168.13847800590642,1.0,0.029433205410142403,0.08081605035804373,0.18098399461863157,0.9648573840901682,0.013807616757755149,0.022932613095680947
2020-05-12 03:43:45,DPV147EK,"New York, NY",Streaming Musical,-99.10093095964235,245.6751896092672,2.0,0.26645187993578195,0.3097239438409053,0.6204660883452331,0.7681048573671279,0.0038716909368268285,0.11403948429428798
2022-10-20 10:09:49,TWFKSKHS,"Phoenix, AZ",Navigation Web,-64.17087554263597,37.86960304273539,5.0,0.43969865616313986,0.8025382471226347,0.4423478954896136,0.3796732098708844,0.12210355590040876,0.26083129008428235
2021-08-01 04:47:59,EP38KEXT,"San Antonio, TX",Navigation Web,-37.95464835733192,78.28177690034752,5.0,0.9202793136939722,0.9560431463028854,0.5670591510727035,0.08814168508075881,0.04994461357483626,0.38596245376263494
2023-06-24 15:29:21,ZPIN86O0,"Philadelphia, PA",Jeux en Ligne,-58.85626575153903,188.61395523677533,3.0,0.5236884689534013,0.40963377537978546,0.9900316289985548,0.32057331402730727,0.010390006986775804,0.1949646852920121
2021-02-14 12:22:34,71DAJWEV,"Dallas, TX",Navigation Web,-107.53605543277752,219.44893175427205,1.0,0.1299082198200337,0.21862004265022494,0.608428041073464,0.8619057190268136,0.006446653562467486,0.06688172474315904
2021-11-08 12:28:06,DBINK1AH,"San Diego, CA",Réseaux Sociaux,-72.67584583238354,191.92548118927328,3.0,0.9679192001787519,0.351701881953489,0.16160267257557293,0.4742507758699589,0.009905777673282334,0.2972115267560319
2023-04-17 00:47:24,YZSCU0VA,"San Diego, CA",Visioconférence,-84.64513898507444,194.6727733920077,4.0,0.9745588408934082,0.3095635590210226,0.944847894503862,0.6073525474864347,0.009516556575378369,0.29245338322035
2019-06-07 22:44:25,LOIM0D4U,"Houston, TX",Streaming Musical,-97.49664975169236,184.21036924235963,2.0,0.11749286517100987,0.21053497442189448,0.6700691650704435,0.7502648171721762,0.011060891799209212,0.06371868540583894
2019-04-10 01:15:44,ILSS9HRV,"San Antonio, TX",Jeux en Ligne,-92.72197545422124,249.2037445247112,1.0,0.37258352484767737,0.21349934844021148,0.7854921368388965,0.6971691498025301,0.0035666132876648222,0.12606243679986728
2021-02-16 02:55:00,VOOT0DC3,"Chicago, IL",Navigation Web,-107.47893779963285,237.01773041779276,1.0,0.26351079476164274,0.018940156984003302,0.20347526009429312,0.8612705555242481,0.004658696300131267,0.069883396313044
2020-04-04 10:32:13,ILKJWFCI,"Houston, TX",Visioconférence,-102.21774743728484,254.5630595095034,1.0,0.6838214740269284,0.3382589538162964,0.643947218444583,0.8027646981518255,0.0031194267601118916,0.22247406826920452
2019-01-11 01:38:28,L8C5M4JW,"San Diego, CA",Navigation Web,-72.66359476087504,150.18142048359715,2.0,0.5977677307550349,0.39578599907192763,0.3377056800876392,0.47411454064694447,0.017571890759471572,0.21320280523941573
2019-06-17 07:56:44,S4YI5R9K,"New York, NY",Navigation Web,-90.3302510285228,170.5489001666862,2.0,0.8057299549115267,0.4636447121158365,0.19224092443716012,0.6705725284132968,0.01336267163509463,0.2743198634540308
2020-02-06 19:48:33,Q376EA5V,"New York, NY",Streaming Musical,-35.28087225921003,105.37624528281862,5.0,0.968465821743302,0.9099363359680779,0.44812010294921356,0.058408572939061154,0.03255833582866449,0.3867464897882033
2019-11-24 08:48:34,I7IZA20G,"Los Angeles, CA",Streaming Vidéo,-72.05560517064853,162.18945967610736,1.0,0.44341527435485606,0.27294246662413174,0.5008395275927734,0.46735353224392695,0.014962358704747752,0.15553577825852072
2022-07-20 06:16:39,E3DUAMGF,"Phoenix, AZ",Téléchargement de Fichiers,-90.0665463037239,177.39905223714055,5.0,0.7069430710775484,0.47610354799772203,0.4325921613506848,0.6676400606721691,0.012164195560887856,0.2511923488592674
2020-07-14 11:34:33,LXK1QHPO,"San Diego, CA",Navigation Web,-64.97843109798052,163.0788357549345,4.0,0.6370021529689296,0.4450594909684896,0.5316042505769752,0.38865344568964877,0.014784369120361452,0.2297055541675962
2020-07-26 07:59:26,3VWTWZ7T,"Phoenix, AZ",Réseaux Sociaux,-38.10277097728357,74.99442226600836,5.0,0.9268135628216915,0.7812847979592692,0.40436788199389084,0.08978884860833991,0.052908668811813164,0.36212327760226654
2020-08-05 03:31:04,K8YCCOB4,"Philadelphia, PA",Navigation Web,-107.07300060057784,210.61193949943,2.0,0.44842104608292405,0.2210501431654591,0.30694261261194045,0.8567564242660373,0.007458739498058413,0.14712746787006448
2023-11-11 11:31:19,67ODIEPQ,"Chicago, IL",Navigation Web,-74.47733731383846,196.8114709223376,4.0,0.5313922561659774,0.6299369114122404,0.42068184721241086,0.494283847553873,0.009221079957912225,0.22964387074280845
2023-02-28 09:25:54,8LFPJRC4,"Dallas, TX",Navigation Web,-33.45379665689207,96.94223750483424,5.0,0.9480700264812999,0.4560118940991065,0.6599621561915717,0.03809099892333179,0.03692859921645521,0.3146514405393047
2020-01-28 23:02:53,WDSGQMRR,"New York, NY",Navigation Web,-65.20354368241088,203.2088244116628,1.0,0.15074526435551217,0.6587428660401864,0.08462092114874116,0.3911567584098413,0.008374365935851315,0.13859133747886881
2019-08-02 04:19:16,PW8PODYI,"San Diego, CA",Navigation Web,-116.40598714358144,185.5850723973848,2.0,0.4288890102992541,0.48121828166710034,0.3120708088533398,0.9605417545691246,0.010848038106157167,0.18211700435141787
2021-05-27 02:04:42,KSKQ9VHQ,"San Antonio, TX",Streaming Musical,-104.91322286621218,215.7596507373864,1.0,0.019381570290977028,0.3744575464303162,0.6121379709610469,0.8327391127109887,0.006859099860304446,0.0627287995023678
2022-06-30 02:55:30,J7CAEM6F,"Philadelphia, PA",Streaming Musical,-104.10869419281018,242.52836070154436,1.0,0.2195107552526937,0.09880612823953763,0.49296326630112164,0.8237925366366958,0.004151253281281065,0.07073642136942435
2019-02-24 13:28:32,KYNA6WML,"Phoenix, AZ",Jeux en Ligne,-112.88377344066036,206.32023065229703,2.0,0.5130491688585651,0.2034555711130977,0.9234658148928238,0.9213737871804051,0.00798153858842367,0.16077601252871185
2021-02-14 09:45:08,OZHJUWCL,"San Antonio, TX",Réseaux Sociaux,-53.36618671614963,162.8304535146656,4.0,0.9635232104300169,0.7630657890747825,0.5179048540904767,0.259522152809778,0.014833881828273884,0.35904914142579003
2019-03-15 00:03:41,V5SO6921,"New York, NY",Streaming Musical,-77.80704618973421,165.21825383946654,3.0,0.5795413645599445,0.47483627017096003,0.33497541232795375,0.5313111092889732,0.014364059426603213,0.21970179652228095
2022-12-10 04:25:18,GNV1MDSH,"Los Angeles, CA",Streaming Musical,-49.04928665731522,136.89186691289083,4.0,0.49587287150097026,0.6928316090977356,0.6451389833420457,0.21151705857470593,0.020993622134510375,0.23314136477353048
2021-10-05 23:15:30,YCO8KPD4,"San Diego, CA",Réseaux Sociaux,-35.92173033323107,133.72079185508454,5.0,0.48720722426000623,0.8454849916337425,0.5389733364214576,0.06553508775650019,0.02191060096504111,0.2541022050513232
2019-05-07 15:30:32,DY49MFDI,"Chicago, IL",Navigation Web,-81.5397579274344,205.3424756416549,1.0,0.24698480046328897,0.8199889399783096,0.2686142829757146,0.5728198716597748,0.008103701342758843,0.1867704664482584
2022-06-17 08:10:19,MJA4232Q,"Philadelphia, PA",Réseaux Sociaux,-101.76630006710332,162.4506090880432,1.0,0.0,0.32270388363136965,0.5297111457826511,0.7977444815027537,0.014909893127534813,0.05213305582658915
2021-04-10 23:37:57,N36RCII8,,Navigation Web,-73.61056081192436,108.48014799833904,5.0,0.7158898913161288,0.6314372841228566,0.4675816258702872,0.48464505881935516,0.031121045557476513,0.2814683268368298
2019-11-29 22:20:58,RX68N6JV,"San Diego, CA",Réseaux Sociaux,-104.73325793508704,216.06996025935007,1.0,0.38297674980223867,0.3445888050558472,0.27562208642589603,0.8307378540856027,0.006823866030367547,0.14913847471652864
2022-04-23 19:08:59,2OYB2EGA,"Los Angeles, CA",Streaming Vidéo,-76.10649261355952,229.84871103242855,3.0,0.5516546228912484,0.6302036098058228,0.5765817138118684,0.5124004943654263,0.0053552686333300965,0.23378301435201806
2022-09-08 17:51:08,ZH4WXJAR,"Houston, TX",Streaming Vidéo,-83.3107388849847,211.2508258643576,3.0,0.6200559203114673,0.8327344898287861,0.6613217196739279,0.5925136580799023,0.007382729347883182,0.2817698358891555
2023-09-06 14:17:45,ZSA82JNQ,"New York, NY",Streaming Musical,-36.615044071377326,195.70206594229745,4.0,0.6064987038795095,0.3241045773693849,0.7105142506114457,0.07324492372225744,0.009373546189959975,0.20258374912277513
2022-06-18 13:44:41,EEVFCNTB,"Dallas, TX",Navigation Web,-54.4879925700009,87.21319525144847,3.0,0.6348964593853786,0.7516189067364669,0.16308420773424898,0.2719969367968147,0.04301981838337593,0.2822219054526587
2022-10-03 01:23:05,IPH3J3KZ,"New York, NY",Jeux en Ligne,-55.56969460892691,107.52397676653132,2.0,0.5591095563632144,0.21949659193191612,0.5493830755912722,0.28402575553368714,0.031554965349423605,0.1805906192179469
2021-04-05 14:40:40,52RPU7ZK,"Los Angeles, CA",Navigation Web,-74.2680299678753,101.98923334960426,2.0,0.383283688607749,0.6637003800623636,0.0988317583705814,0.49195629335291524,0.034226539426926814,0.20393261401802348
2023-03-29 15:20:23,ATEEVG8S,"Dallas, TX",Streaming Musical,-71.79699263788989,58.85874652812436,5.0,0.675687931720616,0.45015898255362924,0.6387542773944771,0.4644776910531996,0.07225847230555169,0.2545104483895863
2020-02-22 04:12:02,X8C9W3UM,"San Jose, CA",Visioconférence,-79.48902770394898,203.25828123038812,2.0,0.5158801362941204,0.6265032690808493,0.5820853875024875,0.5500151978689924,0.0083680277533657,0.2250375313739989
2019-04-07 22:33:09,PH4RFG18,"Chicago, IL",Navigation Web,-81.51685903808782,106.3537100644457,2.0,0.31876151866384317,0.6302029923420623,0.08373063349173619,0.5725652298274462,0.0320966621359241,0.18224499405125116
2022-09-15 01:27:12,NWA2WVDX,"San Jose, CA",Téléchargement de Fichiers,-100.48164903376272,188.31020276663355,3.0,0.6608018803065397,0.31145842972063087,0.5805829354714608,0.783458815150925,0.01043527605119908,0.21452805354752935
2021-03-17 16:16:41,1FB9AR18,"Houston, TX",Jeux en Ligne,-85.85603334960182,171.84564564798973,1.0,0.5072403539797109,0.6626859544155007,0.49011513336041557,0.6208180197664555,0.013128466365680873,0.22949509824867304
2023-04-08 01:46:29,7DQAX52C,,Téléchargement de Fichiers,-32.45007420576735,104.14987246865952,4.0,0.8311981902640424,0.6699772701930643,0.5082366189203905,0.02692933425762034,0.03314982994122108,0.3165835955802755
,4RMCH3O6,"Houston, TX",Réseaux Sociaux,-64.60998134218812,195.5583428782508,1.0,0.29872651625670504,0.34901446886252796,0.143720435346901,0.3845561849222825,0.009393424711585004,0.12938215557145172
2019-12-21 11:24:38,N3JM05ZX,"Phoenix, AZ",Téléchargement de Fichiers,-54.352358280359226,183.31093165537732,4.0,0.7917482765776557,0.8272174236267897,0.48671951719190865,0.2704886468741813,0.011201884934712008,0.3248201539221104
2021-01-27 15:21:22,B3ABLFP6,"Chicago, IL",Navigation Web,-92.31486694281428,162.06674231690835,4.0,0.18171566133091524,0.5934165267698016,0.5847874488253102,0.6926419932347063,0.014987071327836988,0.1381881621801583
2023-04-04 14:09:51,EBHQ6T15,"San Antonio, TX",Visioconférence,-63.01166995322414,94.20058819244328,3.0,0.5062187834113945,0.6554557308887337,0.7574132626210022,0.36678253072633116,0.03851778482309143,0.23450250169193154
2021-07-08 23:19:56,6MW0XZWZ,"Phoenix, AZ",Visioconférence,-114.92362916606112,200.55811149043475,1.0,0.3468165424722827,0.3354362936705085,0.6228312916494009,0.9440575336163266,0.008718643938074283,0.13919924065316552
2023-02-05 01:09:24,GFNUJ28L,"Philadelphia, PA",Réseaux Sociaux,-96.3250978537676,144.20620654374562,3.0,0.41829379280759216,0.36389285520959125,0.5011963604845475,0.7372368437434049,0.019032327241924666,0.1639154582938179
2019-03-12 18:51:21,LEI0T4EG,"Houston, TX",Navigation Web,-84.38339269473482,176.77807790261264,1.0,0.4197782576846685,0.5367908025123614,0.2777580198325191,0.6044418580652795,0.012269010532717003,0.18853043743120057
2020-01-10 07:03:25,TQXRULO8,"New York, NY",Streaming Musical,-59.919439441115,47.735738798911584,5.0,0.3876535557022479,0.9413740444974855,0.3782989347112152,0.33239609251667646,0.09321392057684716,0.2614229757443966
2022-10-22 11:21:34,CB26MTU9,"Chicago, IL",Streaming Musical,-114.51134607965474,203.1869903128049,1.0,0.08839520030970137,0.3221914343657271,0.6319812992520366,0.9394728343773526,0.008377165085938713,0.07252180650376908
2022-08-14 04:47:50,0TMA11AI,"New York, NY",Navigation Web,-48.56953565827315,48.83514623911941,5.0,0.5568500387448289,0.5180400648355431,0.6015501399997643,0.20618209793060827,0.0907175336207144,0.23959790281671728
2019-09-10 10:43:32,67GD7QCK,"Los Angeles, CA",Réseaux Sociaux,-86.08340334949096,227.66899759758903,1.0,0.30459769599038755,0.7067870715255833,0.34071005115273467,0.6233464355560612,0.005575755541244856,0.1835614236117456
2023-01-10 02:16:34,YUL84X4M,"Philadelphia, PA",Jeux en Ligne,-105.92212380438907,235.16916892447577,1.0,0.22763171242392166,0.10929848883906555,0.8660868462697818,0.8439583635509331,0.004834246794407922,0.07451126313044223
2022-10-19 21:42:27,OP5Y0A7V,"Philadelphia, PA",Téléchargement de Fichiers,-50.217916811842855,94.20532433254796,5.0,0.5942672818593705,0.4787833576497195,0.660129396070014,0.22451254142801835,0.03851495978146424,0.2300130640576666
2021-09-03 06:54:48,IKSXQ6ZA,"New York, NY",Streaming Vidéo,-61.14767568702892,75.31389585005816,4.0,0.8168383406922113,0.3963717127741396,0.44844448255780356,0.34605441120009506,0.05260926298312596,0.27681765783495527
2022-05-03 08:50:02,ODINK73V,"Phoenix, AZ",Navigation Web,-44.158514963121206,80.13125069245834,5.0,0.9918739788660619,0.7159424834792124,0.6657934596289565,0.157130356806725,0.04838392964251348,0.3674558496490257
2020-10-23 20:25:51,R4MKIVZ2,"Phoenix, AZ",Streaming Vidéo,-99.71384366937409,249.7540895865416,2.0,0.6176057420554592,0.17978371144489588,0.6271548171937725,0.7749206121883059,0.0035198077459568725,0.18224894416708837
2021-06-05 20:37:22,N213YHLX,"Los Angeles, CA",Streaming Vidéo,-118.72878384245386,256.3930744202801,1.0,0.24411779497538177,0.14551876445093942,0.5723486112354911,0.9863718810252817,0.0029710102106914327,0.08360001596415921
2020-08-06 12:16:00,SRCSU08P,"Phoenix, AZ",Jeux en Ligne,-45.287318360604985,77.64324380853505,5.0,0.9354231001350035,0.910606771851447,0.5277846838955551,0.1696829553683209,0.05050070786660031,0.383071967778118
2022-04-25 18:34:01,A5WFGUJ5,"Dallas, TX",Téléchargement de Fichiers,-55.11269987002878,161.0114928138681,5.0,0.6731348674854826,0.9941276484776245,0.6828033757130126,0.27894385064667415,0.015201130455484265,0.3212031467568853
2022-08-17 19:17:10,B0P7BUSZ,"Philadelphia, PA",Téléchargement de Fichiers,-49.314949041665415,151.06862991668737,5.0,0.5021631344809941,0.8435700940066304,0.6788597781990099,0.21447129601862036,0.017364893294671637,0.256417521044911
2022-03-21 11:25:04,24NWJLKO,"Chicago, IL",Réseaux Sociaux,-103.38378808699964,237.34765878348537,1.0,0.18613005838673297,0.6094769612538927,0.36898673109887337,0.8157313850124421,0.0046276519021452335,0.13911097176030346
2021-01-01 03:32:30,QYHYE1S8,"Dallas, TX",Streaming Musical,-43.39630312412197,171.35855464393825,3.0,0.8118939641122257,0.4905585302754961,0.2936140516617465,0.148654355356711,0.013216024230084208,0.27986127662690186
2020-02-13 11:03:40,U6C4PMXT,"Philadelphia, PA",Navigation Web,-33.97357912802023,129.01264790201,5.0,0.967356640061192,0.7125052122968086,0.5447573371239062,0.04387112034568952,0.023355201856228257,0.3545537423238764
2020-06-11 14:07:51,GFAVXW21,"Philadelphia, PA",Réseaux Sociaux,-89.87409468620612,116.2157882359448,3.0,0.24342604263962886,0.6591607511287296,0.3697007242289205,0.6654999467226403,0.027873088814569413,0.166698895532859
2021-11-07 02:12:15,OU0S0P3S,"San Antonio, TX",Streaming Musical,-31.639428148493,109.6369915781411,5.0,0.6310720485362705,0.6504684615953197,0.5012539716269669,0.017914731222948288,0.030606176685928233,0.2629898255448476
2021-12-08 03:13:57,05HF13KM,"Chicago, IL",Visioconférence,-42.95694111543496,63.177301957657285,5.0,0.9472317911217241,0.8136529344848125,0.4935195673033178,0.14376853119055566,0.06611101122109553,0.37538364075842673
2023-05-09 18:46:39,OJSRKKIS,"Los Angeles, CA",Jeux en Ligne,-86.75880837136494,103.68019710439007,2.0,0.2578363103399774,0.39652659089550607,0.7229742885846017,0.6308571217614433,0.033380065605525464,0.13228308262070163
2023-09-05 09:03:15,,"New York, NY",Réseaux Sociaux,-67.81021816731311,113.36884888052812,4.0,0.7017961563066747,0.8467719616015367,0.1443165185630471,0.4201436824948238,0.02901688520306819,0.30971905461766625
2022-05-15 19:17:20,0SRYKIGT,"Dallas, TX",Visioconférence,-47.98919951706682,165.89880072363067,4.0,0.9057927669623153,0.4749612353703201,0.6821799875462651,0.19972860334724052,0.014232631956060508,0.30125053503514193
2022-07-25 06:40:41,E168ZH0A,"San Diego, CA",Téléchargement de Fichiers,-72.9696669396709,81.0976395519861,4.0,0.37928697440704146,0.37642747568220913,0.4233085069268473,0.477518145915906,0.04759675489450968,0.16318505367771916
2019-09-02 16:50:38,HTU8VPJ5,"San Jose, CA",Visioconférence,-116.1358373232694,278.0489504745798,1.0,0.1850569719732029,0.30410224181695367,0.8201738383373042,0.9575376156256883,0.001363041546765205,0.09222033965253507
2020-08-01 04:25:29,YVVA7JD7,"Dallas, TX",Navigation Web,-104.39512078013668,164.25696234765954,2.0,0.46020850588919154,0.26861724137043663,0.4461878354101978,0.8269776776241273,0.014551560024778806,0.1589826026840581
2020-08-23 11:29:55,4YPCWD46,"Philadelphia, PA",Streaming Musical,-95.1215383824717,260.37889495386537,1.0,0.4726731135212788,0.1741610858597493,0.6421796423730916,0.7238529374565696,0.0026549753108038067,0.14495618508698305
2021-04-22 04:30:42,YYUYJ3AT,"San Antonio, TX",Navigation Web,-88.84059754582296,115.71851853065162,2.0,0.7122828697152905,0.8197120563868142,0.0677694089388269,0.654007179473086,0.02806881700400825,0.30804473013784683
2019-02-21 10:35:19,S7WB5YTW,"Los Angeles, CA",Visioconférence,-60.21855024364925,135.23333317127845,4.0,0.5853548358509695,0.6166012251587423,0.8640085625951629,0.33572228540200855,0.02146785569683275,0.24419585666076188
2019-01-28 06:55:18,SXDKPSLB,"San Antonio, TX",Streaming Musical,-68.70299303032846,111.95474786820174,3.0,0.31678940201756334,0.505830977823341,0.47222831852254277,0.43007158002445234,0.02960664281369155,0.16247365788131488
2022-10-21 05:25:03,L1VD1J5R,"San Jose, CA",Visioconférence,-37.95579641311423,105.52631556160595,4.0,0.43180431175566925,0.7815197603573021,0.8785810222429353,0.08815445177103787,0.032486899262868366,0.2333007668082297
2020-12-01 09:21:19,SOUJNV71,"Houston, TX",Jeux en Ligne,-66.71692856345014,75.05414823599557,5.0,0.8992208170403395,0.4189784652633782,0.7688466899288062,0.407986006907162,0.05285250081683002,0.3008650992537991
2023-02-13 07:52:45,Y4Z656CK,"Philadelphia, PA",Jeux en Ligne,-82.27226719028008,132.178463428175,3.0,0.5422587284835221,0.80335046648465,0.8210118956336262,0.5809655724431431,0.022372499514745837,0.26166037697226446
2021-11-30 01:32:27,ETZD7TSR,"San Jose, CA",Streaming Musical,-99.89424066201516,175.04355009001932,3.0,0.392028969841059,0.29505914250846327,0.6738418247456434,0.7769266754544073,0.012565723223284045,0.14540754464235525
2021-10-09 04:46:50,E2P32SIH,"Chicago, IL",Visioconférence,-54.66515305751584,36.30431615953377,5.0,0.5382180771698288,0.4517387459709698,0.9000792835178965,0.27396700925204376,0.12813018281138686,0.23434787689094938
,F2PER23M,"San Jose, CA",Streaming Musical,-81.8046060886379,166.75971091214046,3.0,0.26798649021602144,0.5224463563804005,0.5848865271150551,0.5757650547224544,0.014067909487744796,0.14888055338300163
2023-03-18 17:51:07,ML7JML0H,"Phoenix, AZ",Jeux en Ligne,-72.91309161325006,148.0133240726262,2.0,0.42288857423131004,0.4788711329621977,0.5694055358992692,0.47688901301053455,0.018088177468128654,0.1820748578691893
2020-09-13 20:55:02,9OIL6XMD,"New York, NY",Téléchargement de Fichiers,-50.58717722320996,75.35303270915777,5.0,0.7087555495900787,0.8711324633621496,0.4019806806183218,0.22861881690425578,0.05257275906401766,0.32100194666784654
2020-05-01 07:12:50,45XY6DRW,"Phoenix, AZ",Navigation Web,-91.44080414376393,185.8192640045376,1.0,0.2841077797856117,0.20514460903104384,0.06773744734933408,0.682922178908703,0.01081209075246833,0.10450165898917657
2019-10-14 09:11:58,PU2ESO3A,"Phoenix, AZ",Navigation Web,-67.52329280777398,204.67192917959807,2.0,0.8661243251552168,0.7253673273636738,0.35103882346128806,0.41695299502571737,0.008188155527256883,0.3273832192751695
2019-08-17 19:35:36,RBLDDZ8A,"Houston, TX",Streaming Vidéo,-76.06215481934638,196.454696037184,2.0,0.5591771234948957,0.4423363550354524,0.587593094567264,0.5119074461223887,0.009269923913449767,0.2084622151074042
